,AAA10Y,ASEANTOT,BAA10Y,BUSAPPWNSAUS,BUSAPPWNSAUSYY,CBUSAPPWNSAUS,CBUSAPPWNSAUSYY,CUUR0000SA0R,DEXCHUS,DEXUSEU,DEXUSUK,DFII10,DFII20,DFII30,DFII5,DFII7,DLTIIT,DPCREDIT,DPRIME,EECTOT,EFFR,EFFRVOL,FRGSHPUSM649NCIS,GVIPT50002S,GVIPT50030S,GVIPT51000S,GVIPT51100S,GVIPT51110S,GVIPT51120S,GVIPT51200S,GVIPT52000S,GVIPT52100S,GVIPT521A3S,GVIPT52300S,GVIPT54000S,GVIPT54100S,GVIPT54200S,GVIPT54220S,INFECTDISEMVTRACKD,IOER,IORR,MEDCPIM158SFRBCLE,MORTGAGE15US,MORTGAGE30US,OBFR,OBFRVOL,PCUADLVWRADLVWR,PCUAINFOAINFO,PCUAMUMAMUM,PCUARETTRARETTR,PCUASHCASHC,PCUASTDSVASTDSV,PCUATRADEATRADE,PCUATRANSATRANS,PCUATRNWRATRNWR,PCUATTDSVATTDSV,PCUAWHLTRAWHLTR,PCUOMFGOMFG,PCUOMINOMIN,SFTPAGRM158SFRBSF,SP500,T10YIE,TEDRATE,TLAACBW027NBOG,TLBACBW027NBOG,TSIFRGHT,UNRATE,WLEMUINDXD
2013/10/16,1.88,104.9,2.66,41980,-12.56,9160,-13.26,42.8,6.0996,1.349,1.5904,0.5,1.12,1.43,-0.38,0.17,1.05,0.75,3.25,136.3,0.11,,1.116,3135.3771,4126.9238,2319.8511,476.6103,307.7093,168.9946,1843.2219,815.7095,654.3648,779.8368,125.52,991.5939,285.3099,706.2331,273.4534,0,0.25,0.25,1.16372929,3.31,4.23,,,135.9,103.2,122.1,121.3,117.2,110.6,122.8,123.1,125.9,111.2,125.6,193.7,236.2,0.024837489,1721.54,2.19,0.15,13869.554,12365.404,116.5,7.2,307.52
2013/10/17,1.89,104.9,2.66,41980,-12.56,9160,-13.26,42.8,6.098,1.3664,1.6166,0.45,1.07,1.4,-0.42,0.11,1.01,0.75,3.25,136.3,0.1,,1.116,3135.3771,4126.9238,2319.8511,476.6103,307.7093,168.9946,1843.2219,815.7095,654.3648,779.8368,125.52,991.5939,285.3099,706.2331,273.4534,0.35,0.25,0.25,1.16372929,3.33,4.28,,,135.9,103.2,122.1,121.3,117.2,110.6,122.8,123.1,125.9,111.2,125.6,193.7,236.2,0.024837489,1733.15,2.16,0.19,13869.554,12365.404,116.5,7.2,379.64
2013/10/18,1.9,104.9,2.66,41980,-12.56,9160,-13.26,42.8,6.0966,1.3693,1.6184,0.42,1.05,1.37,-0.43,0.11,0.99,0.75,3.25,136.3,0.1,,1.116,3135.3771,4126.9238,2319.8511,476.6103,307.7093,168.9946,1843.2219,815.7095,654.3648,779.8368,125.52,991.5939,285.3099,706.2331,273.4534,0,0.25,0.25,1.16372929,3.33,4.28,,,135.9,103.2,122.1,121.3,117.2,110.6,122.8,123.1,125.9,111.2,125.6,193.7,236.2,0.024837489,1744.5,2.18,0.2,13869.554,12365.404,116.5,7.2,68.22
2013/10/21,1.9,104.9,2.65,37850,-6.7,8060,-8.41,42.8,6.0924,1.3672,1.6149,0.44,1.07,1.39,-0.41,0.12,1.01,0.75,3.25,136.3,0.09,,1.116,3135.3771,4126.9238,2319.8511,476.6103,307.7093,168.9946,1843.2219,815.7095,654.3648,779.8368,125.52,991.5939,285.3099,706.2331,273.4534,0,0.25,0.25,1.16372929,3.33,4.28,,,135.9,103.2,122.1,121.3,117.2,110.6,122.8,123.1,125.9,111.2,125.6,193.7,236.2,0.024837489,1744.66,2.19,0.2,13869.554,12365.404,116.5,7.2,28.66
2013/10/22,1.91,104.9,2.66,37850,-6.7,8060,-8.41,42.8,6.0925,1.3778,1.6221,0.37,1,1.34,-0.46,0.05,0.95,0.75,3.25,136.3,0.08,,1.116,3135.3771,4126.9238,2319.8511,476.6103,307.7093,168.9946,1843.2219,815.7095,654.3648,779.8368,125.52,991.5939,285.3099,706.2331,273.4534,0,0.25,0.25,1.16372929,3.33,4.28,,,135.9,103.2,122.1,121.3,117.2,110.6,122.8,123.1,125.9,111.2,125.6,193.7,236.2,0.024837489,1754.67,2.17,0.2,13869.554,12365.404,116.5,7.2,55.3
2013/10/23,1.92,104.9,2.67,37850,-6.7,8060,-8.41,42.8,6.0833,1.3786,1.6171,0.36,1,1.33,-0.46,0.04,0.93,0.75,3.25,136.3,0.08,,1.116,3135.3771,4126.9238,2319.8511,476.6103,307.7093,168.9946,1843.2219,815.7095,654.3648,779.8368,125.52,991.5939,285.3099,706.2331,273.4534,0,0.25,0.25,1.16372929,3.33,4.28,,,135.9,103.2,122.1,121.3,117.2,110.6,122.8,123.1,125.9,111.2,125.6,193.7,236.2,0.024837489,1746.38,2.15,0.2,13833.178,12321.517,116.5,7.2,93.58
2013/10/24,1.93,104.9,2.68,37850,-6.7,8060,-8.41,42.8,6.0815,1.381,1.6186,0.36,1,1.33,-0.45,0.05,0.94,0.75,3.25,136.3,0.08,,1.116,3135.3771,4126.9238,2319.8511,476.6103,307.7093,168.9946,1843.2219,815.7095,654.3648,779.8368,125.52,991.5939,285.3099,706.2331,273.4534,0,0.25,0.25,1.16372929,3.24,4.13,,,135.9,103.2,122.1,121.3,117.2,110.6,122.8,123.1,125.9,111.2,125.6,193.7,236.2,0.024837489,1752.07,2.17,0.21,13833.178,12321.517,116.5,7.2,41.55
2013/10/25,1.91,104.9,2.66,37850,-6.7,8060,-8.41,42.8,6.0838,1.3794,1.6158,0.34,0.97,1.3,-0.47,0.03,0.91,0.75,3.25,136.3,0.08,,1.116,3135.3771,4126.9238,2319.8511,476.6103,307.7093,168.9946,1843.2219,815.7095,654.3648,779.8368,125.52,991.5939,285.3099,706.2331,273.4534,0.44,0.25,0.25,1.16372929,3.24,4.13,,,135.9,103.2,122.1,121.3,117.2,110.6,122.8,123.1,125.9,111.2,125.6,193.7,236.2,0.024837489,1759.77,2.19,0.2,13833.178,12321.517,116.5,7.2,45.09
2013/10/28,1.91,104.9,2.66,51830,9.9,10930,9.19,42.8,6.0853,1.3786,1.6131,0.35,0.98,1.3,-0.48,0.04,0.92,0.75,3.25,136.3,0.08,,1.116,3135.3771,4126.9238,2319.8511,476.6103,307.7093,168.9946,1843.2219,815.7095,654.3648,779.8368,125.52,991.5939,285.3099,706.2331,273.4534,0.71,0.25,0.25,1.16372929,3.24,4.13,,,135.9,103.2,122.1,121.3,117.2,110.6,122.8,123.1,125.9,111.2,125.6,193.7,236.2,0.024837489,1762.11,2.19,0.2,13833.178,12321.517,116.5,7.2,48.46
2013/10/29,1.94,104.9,2.69,51830,9.9,10930,9.19,42.8,6.0897,1.377,1.6059,0.35,0.99,1.32,-0.47,0.04,0.93,0.75,3.25,136.3,0.08,,1.116,3135.3771,4126.9238,2319.8511,476.6103,307.7093,168.9946,1843.2219,815.7095,654.3648,779.8368,125.52,991.5939,285.3099,706.2331,273.4534,0.55,0.25,0.25,1.16372929,3.24,4.13,,,135.9,103.2,122.1,121.3,117.2,110.6,122.8,123.1,125.9,111.2,125.6,193.7,236.2,0.024837489,1771.95,2.18,0.2,13833.178,12321.517,116.5,7.2,84.81
2013/10/30,1.93,104.9,2.68,51830,9.9,10930,9.19,42.8,6.0936,1.3771,1.6078,0.37,1,1.33,-0.47,0.04,0.94,0.75,3.25,136.3,0.08,,1.116,3135.3771,4126.9238,2319.8511,476.6103,307.7093,168.9946,1843.2219,815.7095,654.3648,779.8368,125.52,991.5939,285.3099,706.2331,273.4534,0,0.25,0.25,1.16372929,3.24,4.13,,,135.9,103.2,122.1,121.3,117.2,110.6,122.8,123.1,125.9,111.2,125.6,193.7,236.2,0.024837489,1763.31,2.18,0.2,13958.611,12443.489,116.5,7.2,7.11
2013/10/31,1.91,104.9,2.65,51830,9.9,10930,9.19,42.8,6.0943,1.3594,1.6068,0.4,1.03,1.34,-0.43,0.09,0.96,0.75,3.25,136.3,0.07,,1.116,3135.3771,4126.9238,2319.8511,476.6103,307.7093,168.9946,1843.2219,815.7095,654.3648,779.8368,125.52,991.5939,285.3099,706.2331,273.4534,0,0.25,0.25,1.16372929,3.2,4.1,,,135.9,103.2,122.1,121.3,117.2,110.6,122.8,123.1,125.9,111.2,125.6,193.7,236.2,0.024837489,1756.54,2.17,0.2,13958.611,12443.489,116.5,7.2,29.64
2013/11/1,1.89,105,2.64,51830,9.9,10930,9.19,42.9,6.0993,1.3488,1.5922,0.5,1.11,1.41,-0.33,0.2,1.04,0.75,3.25,136.7,0.08,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0,0.25,0.25,2.605506386,3.2,4.1,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1761.64,2.15,0.2,13958.611,12443.489,118.8,6.9,7.45
2013/11/4,1.91,105,2.66,52530,11.69,11430,13.06,42.9,6.098,1.3516,1.595,0.5,1.12,1.42,-0.35,0.18,1.04,0.75,3.25,136.7,0.08,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0,0.25,0.25,2.605506386,3.2,4.1,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1767.93,2.13,0.19,13958.611,12443.489,118.8,6.9,11.99
2013/11/5,1.91,105,2.66,52530,11.69,11430,13.06,42.9,6.0966,1.347,1.6044,0.55,1.18,1.48,-0.33,0.21,1.1,0.75,3.25,136.7,0.08,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0,0.25,0.25,2.605506386,3.2,4.1,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1762.97,2.14,0.19,13958.611,12443.489,118.8,6.9,27.73
2013/11/6,1.94,105,2.7,52530,11.69,11430,13.06,42.9,6.0925,1.353,1.608,0.48,1.13,1.46,-0.43,0.12,1.06,0.75,3.25,136.7,0.08,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0,0.25,0.25,2.605506386,3.2,4.1,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1770.49,2.19,0.19,13931.866,12407.606,118.8,6.9,71.53
2013/11/7,1.94,105,2.7,52530,11.69,11430,13.06,42.9,6.0906,1.339,1.6069,0.46,1.11,1.43,-0.45,0.09,1.03,0.75,3.25,136.7,0.08,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0.36,0.25,0.25,2.605506386,3.27,4.16,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1747.15,2.17,0.19,13931.866,12407.606,118.8,6.9,6.16
2013/11/8,1.92,105,2.69,52530,11.69,11430,13.06,42.9,6.0903,1.3357,1.5995,0.59,1.24,1.54,-0.35,0.23,1.16,0.75,3.25,136.7,0.08,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0,0.25,0.25,2.605506386,3.27,4.16,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1770.61,2.18,0.18,13931.866,12407.606,118.8,6.9,7.43
2013/11/11,,105,,49810,20.34,10400,16.46,42.9,,,,,,,,,,0.75,,136.7,,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0,0.25,0.25,2.605506386,3.27,4.16,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1771.89,,,13931.866,12407.606,118.8,6.9,38.24
2013/11/12,1.9,105,2.67,49810,20.34,10400,16.46,42.9,6.0917,1.3428,1.5916,0.62,1.25,1.55,-0.32,0.25,1.17,0.75,3.25,136.7,0.08,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0,0.25,0.25,2.605506386,3.27,4.16,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1767.69,2.18,0.16,13931.866,12407.606,118.8,6.9,10.12
2013/11/13,1.92,105,2.69,49810,20.34,10400,16.46,42.9,6.0926,1.3456,1.6033,0.58,1.23,1.54,-0.38,0.2,1.15,0.75,3.25,136.7,0.08,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0.86,0.25,0.25,2.605506386,3.27,4.16,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1782,2.17,0.16,14003.026,12483.547,118.8,6.9,14.67
2013/11/14,1.96,105,2.72,49810,20.34,10400,16.46,42.9,6.092,1.3468,1.6077,0.51,1.18,1.5,-0.46,0.13,1.1,0.75,3.25,136.7,0.09,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0.72,0.25,0.25,2.605506386,3.35,4.35,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1790.62,2.18,0.16,14003.026,12483.547,118.8,6.9,18.36
2013/11/15,1.94,105,2.7,49810,20.34,10400,16.46,42.9,6.092,1.348,1.6107,0.53,1.19,1.51,-0.44,0.14,1.11,0.75,3.25,136.7,0.09,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0,0.25,0.25,2.605506386,3.35,4.35,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1798.18,2.18,0.16,14003.026,12483.547,118.8,6.9,62.31
2013/11/18,1.91,105,2.66,42400,-1.51,9050,-0.88,42.9,6.0918,1.352,1.611,0.48,1.15,1.47,-0.47,0.11,1.07,0.75,3.25,136.7,0.09,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0,0.25,0.25,2.605506386,3.35,4.35,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1791.53,2.19,0.15,14003.026,12483.547,118.8,6.9,24.53
2013/11/19,1.91,105,2.66,42400,-1.51,9050,-0.88,42.9,6.0924,1.3529,1.611,0.53,1.2,1.51,-0.4,0.16,1.12,0.75,3.25,136.7,0.09,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0,0.25,0.25,2.605506386,3.35,4.35,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1787.87,2.18,0.16,14003.026,12483.547,118.8,6.9,9.48
2013/11/20,1.92,105,2.67,42400,-1.51,9050,-0.88,42.9,6.0925,1.3451,1.615,0.64,1.31,1.63,-0.36,0.24,1.23,0.75,3.25,136.7,0.09,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0.43,0.25,0.25,2.605506386,3.35,4.35,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1781.37,2.16,0.16,13964.788,12444.644,118.8,6.9,51.34
2013/11/21,1.91,105,2.65,42400,-1.51,9050,-0.88,42.9,6.0914,1.347,1.6155,0.6,1.27,1.59,-0.38,0.21,1.19,0.75,3.25,136.7,0.09,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0.73,0.25,0.25,2.605506386,3.27,4.22,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1795.85,2.19,0.17,13964.788,12444.644,118.8,6.9,31.21
2013/11/22,1.9,105,2.65,42400,-1.51,9050,-0.88,42.9,6.0935,1.3547,1.6211,0.56,1.21,1.52,-0.39,0.19,1.13,0.75,3.25,136.7,0.09,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0,0.25,0.25,2.605506386,3.27,4.22,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1804.76,2.19,0.17,13964.788,12444.644,118.8,6.9,15.33
2013/11/25,1.91,105,2.65,49650,22.17,10580,21.47,42.9,6.0916,1.3502,1.6146,0.56,1.2,1.51,-0.38,0.19,1.13,0.75,3.25,136.7,0.09,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0.73,0.25,0.25,2.605506386,3.27,4.22,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1802.48,2.18,0.16,13964.788,12444.644,118.8,6.9,137.88
2013/11/26,1.88,105,2.63,49650,22.17,10580,21.47,42.9,6.0925,1.3555,1.6187,0.54,1.18,1.49,-0.37,0.19,1.11,0.75,3.25,136.7,0.09,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0,0.25,0.25,2.605506386,3.27,4.22,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1802.75,2.17,0.17,13964.788,12444.644,118.8,6.9,57.52
2013/11/27,1.88,105,2.63,49650,22.17,10580,21.47,42.9,6.0922,1.3563,1.6267,0.58,1.22,1.52,-0.35,0.22,1.14,0.75,3.25,136.7,0.09,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0,0.25,0.25,2.605506386,3.27,4.22,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1807.23,2.16,0.17,14057.823,12530.861,118.8,6.9,43.55
2013/11/28,,105,,49650,22.17,10580,21.47,42.9,,,,,,,,,,0.75,,136.7,,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0,0.25,0.25,2.605506386,3.27,4.22,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,,,,14057.823,12530.861,118.8,6.9,16.94
2013/11/29,1.87,105,2.61,49650,22.17,10580,21.47,42.9,6.0922,1.3606,1.6373,0.6,1.23,1.53,-0.32,0.24,1.17,0.75,3.25,136.7,0.07,,1.105,3132.1143,4125.7893,2319.8758,483.7973,314.3616,169.5564,1836.0618,812.4491,653.2812,777.047,123.8426,993.7688,287.4435,706.2204,274.1582,0,0.25,0.25,2.605506386,3.27,4.22,,,135.9,103.2,121.4,120.3,117.3,110.8,123,122.5,125.4,111.3,127,192.7,229,0.015350752,1805.81,2.15,0.18,14057.823,12530.861,118.8,6.9,38.45
2013/12/2,1.86,104.9,2.6,36870,6.07,8100,6.16,42.9,6.0927,1.3552,1.6365,0.66,1.28,1.58,-0.27,0.3,1.21,0.75,3.25,136.4,0.09,,1.037,3139.5968,4133.7961,2333.3153,484.6188,316.056,168.6966,1848.6345,806.5435,648.0485,771.1285,123.1494,994.2623,283.0877,711.2402,277.1154,0,0.25,0.25,2.844644083,3.27,4.22,,,135.7,103.2,122.3,118.5,117.3,110.6,122.1,124.3,126.8,111.2,126.8,193.2,235.2,-0.006974634,1800.9,2.15,0.19,14057.823,12530.861,117.8,6.7,50.46
2013/12/3,1.86,104.9,2.6,36870,6.07,8100,6.16,42.9,6.0914,1.3604,1.6416,0.64,1.27,1.57,-0.29,0.29,1.2,0.75,3.25,136.4,0.09,,1.037,3139.5968,4133.7961,2333.3153,484.6188,316.056,168.6966,1848.6345,806.5435,648.0485,771.1285,123.1494,994.2623,283.0877,711.2402,277.1154,0,0.25,0.25,2.844644083,3.27,4.22,,,135.7,103.2,122.3,118.5,117.3,110.6,122.1,124.3,126.8,111.2,126.8,193.2,235.2,-0.006974634,1795.15,2.15,0.18,14057.823,12530.861,117.8,6.7,9.68
2013/12/4,1.87,104.9,2.62,36870,6.07,8100,6.16,42.9,6.0913,1.3555,1.6352,0.73,1.35,1.64,-0.19,0.41,1.28,0.75,3.25,136.4,0.09,,1.037,3139.5968,4133.7961,2333.3153,484.6188,316.056,168.6966,1848.6345,806.5435,648.0485,771.1285,123.1494,994.2623,283.0877,711.2402,277.1154,0,0.25,0.25,2.844644083,,,,,135.7,103.2,122.3,118.5,117.3,110.6,122.1,124.3,126.8,111.2,126.8,193.2,235.2,-0.006974634,1792.81,2.11,0.18,14061.318,12541.756,117.8,6.7,14.75
2013/12/5,1.84,104.9,2.59,36870,6.07,8100,6.16,42.9,6.0903,1.3664,1.6328,0.76,1.36,1.66,-0.17,0.42,1.31,0.75,3.25,136.4,0.09,,1.037,3139.5968,4133.7961,2333.3153,484.6188,316.056,168.6966,1848.6345,806.5435,648.0485,771.1285,123.1494,994.2623,283.0877,711.2402,277.1154,0,0.25,0.25,2.844644083,3.47,4.46,,,135.7,103.2,122.3,118.5,117.3,110.6,122.1,124.3,126.8,111.2,126.8,193.2,235.2,-0.006974634,1785.03,2.12,0.18,14061.318,12541.756,117.8,6.7,19.39
2013/12/6,1.84,104.9,2.58,36870,6.07,8100,6.16,42.9,6.0815,1.369,1.6327,0.77,1.36,1.64,-0.14,0.44,1.3,0.75,3.25,136.4,0.09,,1.037,3139.5968,4133.7961,2333.3153,484.6188,316.056,168.6966,1848.6345,806.5435,648.0485,771.1285,123.1494,994.2623,283.0877,711.2402,277.1154,0.46,0.25,0.25,2.844644083,3.47,4.46,,,135.7,103.2,122.3,118.5,117.3,110.6,122.1,124.3,126.8,111.2,126.8,193.2,235.2,-0.006974634,1805.09,2.11,0.18,14061.318,12541.756,117.8,6.7,7.83
2013/12/9,1.84,104.9,2.57,41410,7.47,8770,9.22,42.9,6.0643,1.3726,1.6403,0.74,1.33,1.62,-0.13,0.44,1.28,0.75,3.25,136.4,0.09,,1.037,3139.5968,4133.7961,2333.3153,484.6188,316.056,168.6966,1848.6345,806.5435,648.0485,771.1285,123.1494,994.2623,283.0877,711.2402,277.1154,0,0.25,0.25,2.844644083,3.47,4.46,,,135.7,103.2,122.3,118.5,117.3,110.6,122.1,124.3,126.8,111.2,126.8,193.2,235.2,-0.006974634,1808.37,2.12,0.17,14061.318,12541.756,117.8,6.7,25.4
2013/12/10,1.83,104.9,2.56,41410,7.47,8770,9.22,42.9,6.0705,1.3765,1.6424,0.69,1.28,1.58,-0.18,0.38,1.24,0.75,3.25,136.4,0.09,,1.037,3139.5968,4133.7961,2333.3153,484.6188,316.056,168.6966,1848.6345,806.5435,648.0485,771.1285,123.1494,994.2623,283.0877,711.2402,277.1154,0,0.25,0.25,2.844644083,3.47,4.46,,,135.7,103.2,122.3,118.5,117.3,110.6,122.1,124.3,126.8,111.2,126.8,193.2,235.2,-0.006974634,1802.62,2.12,0.17,14061.318,12541.756,117.8,6.7,38.3
2013/12/11,1.8,104.9,2.55,41410,7.47,8770,9.22,42.9,6.0712,1.3798,1.6389,0.71,1.31,1.6,-0.15,0.41,1.26,0.75,3.25,136.4,0.08,,1.037,3139.5968,4133.7961,2333.3153,484.6188,316.056,168.6966,1848.6345,806.5435,648.0485,771.1285,123.1494,994.2623,283.0877,711.2402,277.1154,0,0.25,0.25,2.844644083,3.47,4.46,,,135.7,103.2,122.3,118.5,117.3,110.6,122.1,124.3,126.8,111.2,126.8,193.2,235.2,-0.006974634,1782.22,2.15,0.17,14124.714,12600.816,117.8,6.7,22.25
2013/12/12,1.77,104.9,2.53,41410,7.47,8770,9.22,42.9,6.071,1.3752,1.6326,0.75,1.35,1.63,-0.1,0.46,1.3,0.75,3.25,136.4,0.09,,1.037,3139.5968,4133.7961,2333.3153,484.6188,316.056,168.6966,1848.6345,806.5435,648.0485,771.1285,123.1494,994.2623,283.0877,711.2402,277.1154,0,0.25,0.25,2.844644083,3.43,4.42,,,135.7,103.2,122.3,118.5,117.3,110.6,122.1,124.3,126.8,111.2,126.8,193.2,235.2,-0.006974634,1775.5,2.14,0.17,14124.714,12600.816,117.8,6.7,18.98
2013/12/13,1.75,104.9,2.5,41410,7.47,8770,9.22,42.9,6.071,1.3724,1.6294,0.72,1.3,1.59,-0.11,0.44,1.25,0.75,3.25,136.4,0.08,,1.037,3139.5968,4133.7961,2333.3153,484.6188,316.056,168.6966,1848.6345,806.5435,648.0485,771.1285,123.1494,994.2623,283.0877,711.2402,277.1154,0.46,0.25,0.25,2.844644083,3.43,4.42,,,135.7,103.2,122.3,118.5,117.3,110.6,122.1,124.3,126.8,111.2,126.8,193.2,235.2,-0.006974634,1775.32,2.16,0.17,14124.714,12600.816,117.8,6.7,132.81
2013/12/16,1.76,104.9,2.5,45630,7.97,10010,8.69,42.9,6.0713,1.3757,1.6311,0.71,1.3,1.59,-0.13,0.44,1.24,0.75,3.25,136.4,0.09,,1.037,3139.5968,4133.7961,2333.3153,484.6188,316.056,168.6966,1848.6345,806.5435,648.0485,771.1285,123.1494,994.2623,283.0877,711.2402,277.1154,1.55,0.25,0.25,2.844644083,3.43,4.42,,,135.7,103.2,122.3,118.5,117.3,110.6,122.1,124.3,126.8,111.2,126.8,193.2,235.2,-0.006974634,1786.54,2.18,0.17,14124.714,12600.816,117.8,6.7,66.2
2013/12/17,1.78,104.9,2.5,45630,7.97,10010,8.69,42.9,6.0707,1.3748,1.6254,0.67,1.26,1.56,-0.17,0.39,1.21,0.75,3.25,136.4,0.09,,1.037,3139.5968,4133.7961,2333.3153,484.6188,316.056,168.6966,1848.6345,806.5435,648.0485,771.1285,123.1494,994.2623,283.0877,711.2402,277.1154,0.56,0.25,0.25,2.844644083,3.43,4.42,,,135.7,103.2,122.3,118.5,117.3,110.6,122.1,124.3,126.8,111.2,126.8,193.2,235.2,-0.006974634,1781,2.18,0.17,14124.714,12600.816,117.8,6.7,38.51
2013/12/18,1.74,104.9,2.5,45630,7.97,10010,8.69,42.9,6.0713,1.3766,1.6388,0.72,1.31,1.6,-0.12,0.45,1.25,0.75,3.25,136.4,0.09,,1.037,3139.5968,4133.7961,2333.3153,484.6188,316.056,168.6966,1848.6345,806.5435,648.0485,771.1285,123.1494,994.2623,283.0877,711.2402,277.1154,0,0.25,0.25,2.844644083,3.43,4.42,,,135.7,103.2,122.3,118.5,117.3,110.6,122.1,124.3,126.8,111.2,126.8,193.2,235.2,-0.006974634,1810.65,2.17,0.18,14075.645,12552.321,117.8,6.7,60.36
